issue_url,issue_label,issue_number,issue_date,piece_title,piece_url,author,type
http://evergreenreview.com/124/,Issue 124,124,September 2010,Last Poem For Rudie,http://evergreenreview.com/read/last-poem-for-rudie/,Sally Henzell,Poem
http://evergreenreview.com/124/,Issue 124,124,September 2010,Shoes,http://evergreenreview.com/read/shoes/,Marc Petersen,
http://evergreenreview.com/124/,Issue 124,124,September 2010,Swallow,http://evergreenreview.com/read/swallow/,Chelsea Laine Wells,
http://evergreenreview.com/124/,Issue 124,124,September 2010,The Greatest Ex-Patriot Poet/Novelist of the Twenty-Firest Century,http://evergreenreview.com/read/the-greatest-ex-patriot-poetnovelist-of-the-twenty-firest-century/,Trevor J. Houser,
http://evergreenreview.com/124/,Issue 124,124,September 2010,The Lonely Diner,http://evergreenreview.com/read/the-lonely-diner/,Taylor Wood,
http://evergreenreview.com/124/,Issue 124,124,September 2010,“40” (Parts 9-16),http://evergreenreview.com/read/40-parts-9-16/,Stan Adler and Brad Brown,
http://evergreenreview.com/124/,Issue 124,124,September 2010,Morning and Night,http://evergreenreview.com/read/morning-and-night/,Jennifer Liou,
http://evergreenreview.com/124/,Issue 124,124,September 2010,"Safely Perhaps, The Alamo",http://evergreenreview.com/read/safely-perhaps-the-alamo/,Alistair Paterson,
http://evergreenreview.com/124/,Issue 124,124,September 2010,whoonga for dummies,http://evergreenreview.com/read/whoonga-for-dummies/,Aryan Kaganof,
http://evergreenreview.com/124/,Issue 124,124,September 2010,Salting Slugs,http://evergreenreview.com/read/salting-slugs/,Wendy Ashlee Coleman,
http://evergreenreview.com/124/,Issue 124,124,September 2010,The Theater of the Invisible,http://evergreenreview.com/read/the-theater-of-the-invisible/,Lucia Vincent,
http://evergreenreview.com/124/,Issue 124,124,September 2010,Untitled Vignettes,http://evergreenreview.com/read/untitled-vignettes/,Robert Smith,
http://evergreenreview.com/124/,Issue 124,124,September 2010,Stuyvesant Bee #88,http://evergreenreview.com/read/stuyvesant-bee-88/,Mike Topp,
http://evergreenreview.com/124/,Issue 124,124,September 2010,JAZZ: The LP Catalogue #19: The Achievement of Lee Konitz,http://evergreenreview.com/read/jazz-the-lp-catalogue-19-the-achievement-of-lee-konitz/,Harvey Pekar,
http://evergreenreview.com/124/,Issue 124,124,September 2010,Review: Fiona Sze-Lorrain’s Water the Moon,http://evergreenreview.com/read/review-fiona-sze-lorrains-water-the-moon/,Jim Feast,Review
http://evergreenreview.com/124/,Issue 124,124,September 2010,Review: Richard Milazzo’s Eastern Shadows,http://evergreenreview.com/read/review-richard-milazzos-eastern-shadows/,Jim Feast,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,The New San Francisco Underground: Part 2 of 3 Introduction,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-part-2-of-3-introduction/,Alan Kaufman,Introduction
http://evergreenreview.com/125/,Issue 125,125,December 2010,The New San Francisco Poetry Underground: Sam Sax,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-sam-sax/,Sam Sax,Poetry
http://evergreenreview.com/125/,Issue 125,125,December 2010,The New San Francisco Poetry Underground: Nic Alea,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-nic-alea/,Nic Alea,Poetry
http://evergreenreview.com/125/,Issue 125,125,December 2010,The New San Francisco Poetry Underground: Guinevere Q.,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-guinevere-q/,Guinevere Q.,Poetry
http://evergreenreview.com/125/,Issue 125,125,December 2010,The New San Francisco Poetry Underground: Ed Bowers,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-ed-bowers/,Ed Bowers,Poetry
http://evergreenreview.com/125/,Issue 125,125,December 2010,The New San Francisco Poetry Underground: Sean Taylor,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-sean-taylor/,Sean Taylor,Poetry
http://evergreenreview.com/125/,Issue 125,125,December 2010,The New San Francisco Poetry Underground: Pam Benjamin,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-pam-benjamin/,Pam Benjamin,Poetry
http://evergreenreview.com/125/,Issue 125,125,December 2010,In Search of the Radical Time Past,http://evergreenreview.com/read/in-search-of-the-radical-time-past/,Valery Oisteanu,
http://evergreenreview.com/125/,Issue 125,125,December 2010,The Age of Mediocrity,http://evergreenreview.com/read/the-age-of-mediocrity/,Leo Racicot,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Riprap,http://evergreenreview.com/read/riprap/,Brandon Lingle,
http://evergreenreview.com/125/,Issue 125,125,December 2010,In Praise of the Heroe: His Earthbound Name was Joe DiMaggio,http://evergreenreview.com/read/in-praise-of-the-heroe/,Richard Cummings,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Bad Boy for a Day: Riding out with the Soweto Electricity Crisis Committee,http://evergreenreview.com/read/bad-boy-for-a-day/,Ron Singer,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Detained,http://evergreenreview.com/read/detained/,Dianna Calareso,
http://evergreenreview.com/125/,Issue 125,125,December 2010,When Lives Converge,http://evergreenreview.com/read/when-lives-converge/,Bob Bergin,
http://evergreenreview.com/125/,Issue 125,125,December 2010,72 Scars,http://evergreenreview.com/read/72-scars/,Danny Shot,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Sidewalk,http://evergreenreview.com/read/sidewalk/,A.K. Benninghofen,
http://evergreenreview.com/125/,Issue 125,125,December 2010,In Search of Something Greater: Expulsion,http://evergreenreview.com/read/in-search-of-something-greater/,Tyler Garant,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Eucharist,http://evergreenreview.com/read/eucharist/,Sagy Zwirn,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Stuyvesant Bee #93,http://evergreenreview.com/read/stuyvesant-bee-93/,Mike Topp,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Avatar: A Film in Which the Hatred of Life Is So Great It Is Nearly Unspeakable,http://evergreenreview.com/read/avatar-review/,Jim Feast,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,Review: Missing a Beat,http://evergreenreview.com/read/review-missing-a-beat/,Jim Feast,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,Review: Tarkovsky’s Horses and Other Poems,http://evergreenreview.com/read/review-tarkovskys-horses-and-other-poems/,Jim Feast,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,Review: The Abyss of Human Illusion,http://evergreenreview.com/read/review-the-abyss-of-human-illusion/,Jim Feast,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,“John Reed: Untitled” (A Review of Tales of Woe involving Rosalind Krauss in the Footnotes,http://evergreenreview.com/read/john-reed-untitled-tales-of-woe/,Rami Shamir,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,"The Gospel of American History Patti Smith, Penny Arcade, Sonic Youth and the new “auto/biography”",http://evergreenreview.com/read/the-gospel-of-american-history/,Rami Shamir,
http://evergreenreview.com/125/,Issue 125,125,December 2010,Review: The Ass’s Tale,http://evergreenreview.com/read/review-the-asss-tale/,Kevin Riordan,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,Review: The Guys Who Spied for China,http://evergreenreview.com/read/review-the-guys-who-spied-for-china/,Kevin Riordan,Review
http://evergreenreview.com/125/,Issue 125,125,December 2010,Review: Walt Whitman’s Secret,http://evergreenreview.com/read/review-walt-whitmans-secret/,Christopher Moore,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Letters to the Editor,http://evergreenreview.com/read/letters-to-the-editor-126/,Readers of Evergreen,Letters to the Editor
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The New San Francisco Underground: Part 3 of 3 Conclusion,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-part-3-of-3-introduction/,Alan Kaufman,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The New San Francisco Poetry Underground: Jonathon Siegal,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-jonathon-siegal/,Jonathon Siegal,Poetry
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The New San Francisco Poetry Underground: Duo Von Dagrate,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-duo-von-dagrate/,Duo Von Dagrate,Poetry
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The New San Francisco Poetry Underground: Baraka Noel,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-baraka-noel/,Baraka Noel,Poetry
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The New San Francisco Poetry Underground: Nicole McFeely and Maureen Blennerhassett,http://evergreenreview.com/read/the-new-san-francisco-poetry-underground-nicole-mcfeely-and-maureen-blennerhassett/,"Maureen Blennerhassett, Nicole McFeely",Poetry
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The Official Killers Handbook,http://evergreenreview.com/read/the-official-killers-handbook/,Christopher G. Moore,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Three Poems,http://evergreenreview.com/read/three-poems-richard-milazzo/,Richard Milazzo,Poem
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,After He Was Found to Be An Island of Bad Astrology,http://evergreenreview.com/read/after-he-was-found-to-be-an-island-of-bad-astrology/,Rachel McKibbens,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The Writer Who Fell in Love with the Most Beautiful Girl in the World,http://evergreenreview.com/read/the-writer-who-fell-in-love-with-the-most-beautiful-girl-in-the-world/,Steve Sohmer,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Incident at LaBrea and Sunset,http://evergreenreview.com/read/incident-at-labrea-and-sunset/,Arthur Vogelsang,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Fuck Bike #001,http://evergreenreview.com/read/fuck-bike-001/,"Andrew H. Shirley, William Thomas Porter",
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Six Untitled Poems,http://evergreenreview.com/read/six-untitled-poems-simon-perchik/,Simon Perchik,Poem
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,“40” (Parts 17 – 24),http://evergreenreview.com/read/40-parts-17-24/,"Brad Brown, Stan Adler",
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Birthday Skirt,http://evergreenreview.com/read/birthday-skirt/,Linda Tieber,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,An Excerpt from Train to Pokipse,http://evergreenreview.com/read/an-excerpt-from-train-to-pokipse/,Rami Shamir,Excerpt
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,The Beautiful Yellow Flying Horse,http://evergreenreview.com/read/the-beautiful-yellow-flying-horse/,Bob Bergin,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,My Life as a Novel,http://evergreenreview.com/read/my-live-as-a-novel/,John Bredin,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Chickens Don’t Have Chairs,http://evergreenreview.com/read/chickens-dont-have-chairs/,Copi,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Stuyvesant Bee #98,http://evergreenreview.com/read/stuyvesant-bee-98/,Mike Topp,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,A Pushcart Revival,http://evergreenreview.com/read/a-pushcart-revival/,John Bennett,
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: The Diviner’s Tale,http://evergreenreview.com/read/review-the-diviners-tale/,Jim Feast,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: Maggot,http://evergreenreview.com/read/review-maggot/,Jim Feast,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: If the Delta Was the Sea,http://evergreenreview.com/read/review-if-the-delta-was-the-sea/,Jim Feast,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: The Killoyle Trilogy,http://evergreenreview.com/read/review-the-killoyle-trilogy/,Kevin Riordan,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: Sunset Park,http://evergreenreview.com/read/review-sunset-park/,Kevin Riordan,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: broadsheet /6: new new zealand poetry,http://evergreenreview.com/read/review-broadsheet-6/,Anna Mockler,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: Bazan Cuba,http://evergreenreview.com/read/review-bazan-cuba/,Regina Cherry,Review
http://evergreenreview.com/126/,Issue 126,126,Spring 2011,Review: Bettina jonic – The Bitter Mirror,http://evergreenreview.com/read/review-the-bitter-mirror/,Steve Dalachinsky,Review
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Navigating the Bangkok Noir,http://evergreenreview.com/read/navigating-the-bangkok-noir/,"Chris Coles, Christopher G. Moore",
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,All The Rest Divine,http://evergreenreview.com/read/all-the-rest-divine/,Bonny Finberg,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,The Private Life of a Chinese MiG Pilot,http://evergreenreview.com/read/the-private-life-of-a-chinese-mig-pilot/,Bob Bergin,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Louise Bourgeois / Peter Orlovsky / Remembrance,http://evergreenreview.com/read/louise-bourgeois-peter-orlovsky-remembrance/,Valery Oisteanu,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Bridal Suite,http://evergreenreview.com/read/bridal-suite/,Shane Ryan Bailey,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Letter One,http://evergreenreview.com/read/letter-one/,Bettina Jonic,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,A Long Story / Foothills Panic,http://evergreenreview.com/read/a-long-story-foothills-panic/,Matt Cook,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Goodbye Blue Monday,http://evergreenreview.com/read/goodbye-blue-monday/,Benjamin Smith,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Honey Noise and Crackhead Manifesto,http://evergreenreview.com/read/honey-noise-and-crackhead-manifesto/,Sean Kilpatrick,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,My Hair,http://evergreenreview.com/read/my-hair/,G. David Schwartz,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Calavera,http://evergreenreview.com/read/calavera/,Bret Bass,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,"White Meat, Breasts",http://evergreenreview.com/read/white-meat-breasts/,Francis Levy,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,1948 / I Did This I Did That,http://evergreenreview.com/read/1948-i-did-this-i-did-that/,Arthur Vogelsang,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,The Jewess,http://evergreenreview.com/read/the-jewess/,Tom Bonfiglio,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,The Sea Anemone Must Wed Lightning,http://evergreenreview.com/read/the-sea-anemone-must-wed-lightning/,Clif Mason,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Stuyvesant Bee #101,http://evergreenreview.com/read/stuyvesant-bee-101/,Mike Topp,
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Review: Sasquatch Stories,http://evergreenreview.com/read/review-sasquatch-stories-by-mike-topp/,Anna Mockler,Review
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Review: Footsteps to Forever,http://evergreenreview.com/read/review-footsteps-to-forever/,Kevin Riordan,Review
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Review: Battle Scars and The New World,http://evergreenreview.com/read/review-battle-scars-and-the-new-world/,Jim Feast,Review
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Review: Countdown to Immortality,http://evergreenreview.com/read/review-countdown-to-immortality/,Jim Feast,Review
http://evergreenreview.com/127/,Issue 127,127,Summer 2011,Review: The Artist and Globalization,http://evergreenreview.com/read/review-the-artist-and-globalization/,Jim Feast,Review
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,America’s Great Game,http://evergreenreview.com/read/americas-great-game/,William Bryant,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Khmer Rouge Noir,http://evergreenreview.com/read/khmer-rouge-noir/,Christopher G. Moore,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Ode to My Foreman Grill and other Poems,http://evergreenreview.com/read/ode-to-my-foreman-grill-and-other-poems/,Patrick Walsh,Poems
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,The Wedding Pig,http://evergreenreview.com/read/the-wedding-pig/,Sujatha Gidla,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,The Path of Least Resistance,http://evergreenreview.com/read/the-path-of-least-resistance/,Brian Van Reet,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Close Weather,http://evergreenreview.com/read/close-weather/,Chivas Sandage,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,A Delicate Beauty,http://evergreenreview.com/read/a-delicate-beauty/,Bob Bergin,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Recession Oratorio,http://evergreenreview.com/read/recession-oratorio/,Jeffrey Essmann,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Pastor Kim’s Day Off,http://evergreenreview.com/read/pastor-kims-day-off/,Julie Carl,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,The Freeze Dried Grains and other Poems,http://evergreenreview.com/read/the-freeze-dried-grains-and-other-poems/,Henry C. Smith,Poems
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Interview with Barney Rosset from Pataphysics,http://evergreenreview.com/read/interview-with-barney-rossett-from-pataphysics/,Leo Edelstein,Interview
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Aftermath,http://evergreenreview.com/read/aftermath/,Margaret Zamos-Monteith,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Introduction to the Decapitated Generation,http://evergreenreview.com/read/introduction-to-the-decapitated-generation/,Michael Zapata,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Ford,http://evergreenreview.com/read/ford/,Tiffany Nguyen,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Forget Monet / Matin Plus,http://evergreenreview.com/read/forget-monet-matin-plus/,Rachelle Bijou,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Deus Ex Machina,http://evergreenreview.com/read/deus-ex-machina/,Nicholas Machiavelli,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Circadian Rhythms,http://evergreenreview.com/read/circadian-rythms/,Marwa Berro,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Stuyvesant Bee #104,http://evergreenreview.com/read/stuyvesant-bee-104/,Mike Topp,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Tennyson Squares,http://evergreenreview.com/read/tennyson-squares/,Gary McDonald,
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Two Reviews: United States of Banana by Giannina Braschi,http://evergreenreview.com/read/two-reviews-united-states-of-banana-giannina-braschi/,Cristina Garrigos & Daniela Daniele,Review
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,The Perpetual is Hellish: Review of Perpetual Euphoria by Pascal Bruckner,http://evergreenreview.com/read/the-perpetual-is-hellish-review-of-perpetual-euphoria-by-pascal-bruckner/,Anna Mockler,Review
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Review: Déjà vu by Bonny Finberg,http://evergreenreview.com/read/review-deja-vu-by-bonny-finberg/,Steve Dalachinsky,Review
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Review: A Moment in the Sun by John Sayles,http://evergreenreview.com/read/review-a-moment-in-the-sun-by-john-sayles/,Kevin Riordan,Review
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Two Reviews: Dream of Ding Village and Serve the People by Yan Lianke,http://evergreenreview.com/read/two-reviews-dream-of-ding-village-and-serve-the-people-by-yan-lianke/,Jim Feast,Review
http://evergreenreview.com/128/,Issue 128,128,Spring 2012,Review: Drunken Angel by Alan Kaufman,http://evergreenreview.com/read/review-drunken-angel-by-alan-kaufman/,Jim Feast,Review
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,“40” (Parts 25 – 32),http://evergreenreview.com/read/40-parts-25-32/,"Brad Brown, Stan Adler",
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,The Maladjusted Terrorist (Excerpt),http://evergreenreview.com/read/the-maladjusted-terrorist/,Roger Boylan,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Arnold Weinstein: The Magical Use of Language,http://evergreenreview.com/read/arnold-weinstein-the-magical-use-of-language/,Kenneth H. Brown,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Your Patronage is Our Privilege,http://evergreenreview.com/read/your-patronage-is-our-privilege/,Celia Bland,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,The Emperor’s New Hose,http://evergreenreview.com/read/the-emperors-new-hose/,Stacy Hardy,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,To Crush a Butterfly on the Wheel of a Tank: Why Americans Must Take to the Streets,http://evergreenreview.com/read/to-crush-a-butterfly/,Rob Couteau,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,His Father’s Disease,http://evergreenreview.com/read/his-fathers-disease/,Aruni Kashyap,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,A Thumb Nail Sketch / of SB,http://evergreenreview.com/read/a-thumbnail-sketch-of-sb/,Bettina Jonic,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Allowing Pass,http://evergreenreview.com/read/allowing-pass/,Al Charity,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Faces on the Ceiling,http://evergreenreview.com/read/faces-on-the-ceiling/,Jason Hardung,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,The Whimsy of Creation,http://evergreenreview.com/read/the-whimsey-of-creation/,Peter Tieryas Liu,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Faking it in Bangkok: Dummy CCTV cameras,http://evergreenreview.com/read/faking-it-in-bangkok-dummy-cctv-cameras/,Christopher G. Moore,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Introduced Species,http://evergreenreview.com/read/introduced-species/,Siobhan Harvey,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,If Those Blossoms Don’t Come / Montmarte,http://evergreenreview.com/read/if-those-blossoms-dont-come-montmarte/,Lyn Lifshin,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,A Small Thing,http://evergreenreview.com/read/a-small-thing/,William George Meffert,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Points of Articulation,http://evergreenreview.com/read/points-of-articulation/,Jamie Woods,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Wilhelm Reich in Lewisburg,http://evergreenreview.com/read/wilhelm-reich-in-lewisburg/,Mark Kerstetter,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Ài Wèiwèi Loves the Future,http://evergreenreview.com/read/ai-weiwei-loves-the-future/,Caleb Powell,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Stuyvesant Bee #105,http://evergreenreview.com/read/stuyvesant-bee-105/,Mike Topp,
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Review: Forty Years of Fusion Art by Shalom Neuman,http://evergreenreview.com/read/forty-years-of-fusion-art-shalom-neuman/,Jim Feast,Review
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Review: The Red Buddha and Emergency Room Wrestling,http://evergreenreview.com/read/review-the-red-buddha-and-emergency-room-wrestling/,Jim Feast,Review
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Review: The Uninnocent by Bradford Morrow,http://evergreenreview.com/read/the-uninnocent-by-bradford-morrow/,Jim Feast,Review
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Review: Attempted Poeticide by Kaidasa,http://evergreenreview.com/read/attempted-poeticide-kaidasa/,Kevin Riordan,Review
http://evergreenreview.com/129/,Issue 129,129,Summer 2012,Review: Contradicta by Nick Piombino,http://evergreenreview.com/read/review-contradicta-by-nick-piombino/,Jerome Sala,Review
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Elvis on the 101,http://evergreenreview.com/read/elvis-on-the-101/,Mike Selph,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Naked Punch,http://evergreenreview.com/read/naked-punch/,Chris Kelso,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Squirrels,http://evergreenreview.com/read/squirrels/,Aaron Hames,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,"Up, Up and Away",http://evergreenreview.com/read/up-up-and-away/,Jocelyn Paige Kelly,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,My Girlfriend Is a Doctor,http://evergreenreview.com/read/my-girlfriend-is-a-doctor/,Prakash Kulkarni,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Firefly,http://evergreenreview.com/read/firefly/,Sarah T. Schwab,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,"Merida, Easter",http://evergreenreview.com/read/merida-easter/,Cher Bibler,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,A Road in Florida,http://evergreenreview.com/read/a-road-in-florida/,Daniel Hyndman,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Last Song of the Reed Flute,http://evergreenreview.com/read/last-song-of-the-reed-flute/,Tim Keane,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Queueless Lines,http://evergreenreview.com/read/queueless-lines/,Kolade Ajayi,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,It Was the Blondes: Albert and Tiger,http://evergreenreview.com/read/it-was-the-blondes-albert-and-tiger/,Lyn Lifshin,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Back in the Box,http://evergreenreview.com/read/back-in-the-box/,Justin Thibodeau,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Facing Windows,http://evergreenreview.com/read/facing-windows/,Ethel Rackin,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,A Lesson from the Shema,http://evergreenreview.com/read/a-lesson-from-the-shema/,Michael P. Amram,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Sleepwalker,http://evergreenreview.com/read/sleepwalker/,Katherine Teirnan,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,On the Road to Long Island,http://evergreenreview.com/read/on-the-road-to-long-island/,Shiv Dutta,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,The Empress of Yogurt,http://evergreenreview.com/read/the-empress-of-yogurt/,David Alpaugh,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Why Renovate?,http://evergreenreview.com/read/why-renovate/,Dawn Marlan,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Killing Fields Justice: A Witness to History,http://evergreenreview.com/read/killing-fields-justice-a-witness-to-history/,Christopher G. Moore,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Surabaya Jimmy,http://evergreenreview.com/read/surabaya-jimmy/,Peter Snowdon,
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Review: This Young Girl Passing,http://evergreenreview.com/read/review-this-young-girl-passing/,Anna Mockler,Review
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Reviews: Lizard World and The Plastic Factory,http://evergreenreview.com/read/reviews-lizard-world-and-the-plastic-factory/,Jim Feast,Review
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,"Review: Rami Shamir, Train to Pokipse",http://evergreenreview.com/read/review-train-to-pokipse/,Anjelica V. Young,Review
http://evergreenreview.com/130/,Issue 130,130,Fall 2012,Review: Cleaning the Duck by Tsaurah Litzky,http://evergreenreview.com/read/review-cleaning-the-duck-by-tsaurah-litzky/,Steve Dalachinsky,Review
http://evergreenreview.com/131/,"Issue 131: Tributes to Barney Rosset,",131,2012,Tribute to Barney Rosset,http://evergreenreview.com/read/tribute-to-barney-rosset-by-david-amram/,David Amram,Tribute
http://evergreenreview.com/131/,"Issue 131: Tributes to Barney Rosset,",131,2012,"Barney Rosset, Soldier",http://evergreenreview.com/read/barney-rosset-soldier/,Bob Bergin,Tribute
